,1|AFGHAN_SOUTH,10|INDIA_WEST,13|PAKISTAN,14|PAKISTAN,16|PAKISTAN,17|PAKISTAN,2|AFGHAN_NORTH,20|PAKISTAN,21|PAKISTAN,22|PAKISTAN,23|PAKISTAN,24|PAKISTAN,4|CHINA,5|CHINA,6|INDIA_WEST,7|INDIA_WEST,8|INDIA_WEST,9|INDIA_EAST
2010,14.597618572490283,517.466700392815,0.7587115165287619,3.90502121870952,218.1545208928113,211.8014536305776,73.2858408929774,179.79963940890104,203.67759487480927,357.649075530014,71.51494966775444,150.558943745929,0.5722700005476179,0.5005032665163368,0.3435211429623355,114.0580791726237,163.4288247241877,88.83845247223135
2020,23.37917177930722,658.1732675740159,0.8788327264582286,4.615275074712652,165.80457314631855,255.02225542301,91.14123505655408,178.1942764872754,264.1515936948543,402.2861538262952,70.63826025241596,198.5649974633861,0.7195263410015652,0.6851017714758395,0.4453930156504868,146.40655823624382,202.1251008302414,92.90790564772648
2030,34.10380689926592,783.7007657028524,0.9822726694342044,5.233062165405852,55.64009022931134,314.54196247328514,115.48574034782465,225.47407197921464,302.4058744410638,358.10790042934457,84.40477601930081,258.70265897118435,0.732571617908878,0.7256312979686581,0.4133627036718239,157.29268660306158,235.0432799673492,104.61250027812254
2040,43.79364927119656,851.9664386236265,1.0241784890336347,5.536745910252376,41.14003540417802,293.5228470213429,137.44389010806685,208.64911517601055,372.0344916182495,262.34017342152146,104.94902851222795,326.64218821429404,0.6716503626337045,0.7000029659712588,0.3546677243698378,159.12058649323984,234.44244355600335,111.25989960009689
2050,56.26551334593852,898.80021856255,1.0295794898672843,5.642030107121623,15.349924562130523,293.634912716687,159.0345713336724,162.2423890676984,437.2034235798727,148.6871236708692,101.10751537810418,338.7301898932907,0.6155298534778026,0.6674528034385011,0.3141060353401691,168.61295963719743,221.33373469627813,115.3801089165868
2060,57.421625210165104,807.0683033535609,0.9789848981411348,5.49144780409573,8.185110799425713,296.0539259143152,183.93908673871115,49.37699084701247,266.2940571017732,152.03575597737947,109.41100960982337,383.866109825104,0.5492497111784561,0.6053558521073716,0.2448039804333376,133.08973860157008,203.72013739250664,115.87944138619189
2070,58.94618873141042,607.4901266384996,0.9038627666327992,5.1542661692082925,6.054335223443838,194.1246889884566,172.7294841049558,9.817239883529751,261.841329799972,154.5731609017158,119.09400096092249,396.1768593198294,0.4738997141132878,0.5456715728863555,0.2279235134389292,112.01890548767037,179.42079222292804,108.55035646211144
