node,fraction
1|AFGHAN_SOUTH,0.15
2|AFGHAN_NORTH,0.15
3|CHINA,0.15
4|CHINA,0.15
5|CHINA,0.15
6|INDIA_WEST,0.88
7|INDIA_WEST,0.88
8|INDIA_WEST,0.84
9|INDIA_EAST,0.86
10|INDIA_WEST,0.88
11|INDIA_WEST,0.88
12|PAKISTAN,0.08
21|PAKISTAN,0.31
22|PAKISTAN,0.15
23|PAKISTAN,0.1
24|PAKISTAN,0.15
13|PAKISTAN,0.11
14|PAKISTAN,0.06
15|PAKISTAN,0.15
16|PAKISTAN,0.05
17|PAKISTAN,0.03
18|PAKISTAN,0.15
19|PAKISTAN,0.23
20|PAKISTAN,0.15
