node,crop,irrigation,value,unit
7|INDIA_WEST,cotton,rainfed,61.23300000000001,kgCO2eq/ha
7|INDIA_WEST,fodder,irrigated,75.59029280151792,kgCO2eq/ha
7|INDIA_WEST,fodder,rainfed,29.9155,kgCO2eq/ha
7|INDIA_WEST,fruit,irrigated,878.5700000000002,kgCO2eq/ha
7|INDIA_WEST,maize,irrigated,100.842,kgCO2eq/ha
7|INDIA_WEST,pulses,irrigated,63.11571122519535,kgCO2eq/ha
7|INDIA_WEST,pulses,rainfed,15.2776,kgCO2eq/ha
7|INDIA_WEST,rice,irrigated,122.47772689993172,kgCO2eq/ha
7|INDIA_WEST,rice,rainfed,49.74520000000001,kgCO2eq/ha
7|INDIA_WEST,sugarcane,irrigated,242.2785,kgCO2eq/ha
7|INDIA_WEST,vegetables,irrigated,159.74000000000004,kgCO2eq/ha
7|INDIA_WEST,vegetables,rainfed,55.655499999999996,kgCO2eq/ha
7|INDIA_WEST,wheat,irrigated,124.72346258930679,kgCO2eq/ha
7|INDIA_WEST,wheat,rainfed,85.08667573895967,kgCO2eq/ha
8|INDIA_WEST,cotton,irrigated,145.10232569080208,kgCO2eq/ha
8|INDIA_WEST,cotton,rainfed,61.233000000000004,kgCO2eq/ha
8|INDIA_WEST,fodder,irrigated,81.48074951559482,kgCO2eq/ha
8|INDIA_WEST,fodder,rainfed,29.9155,kgCO2eq/ha
8|INDIA_WEST,fruit,irrigated,878.57,kgCO2eq/ha
8|INDIA_WEST,maize,irrigated,100.842,kgCO2eq/ha
8|INDIA_WEST,pulses,irrigated,74.40433604897773,kgCO2eq/ha
8|INDIA_WEST,pulses,rainfed,15.2776,kgCO2eq/ha
8|INDIA_WEST,rice,irrigated,140.99230036148933,kgCO2eq/ha
8|INDIA_WEST,rice,rainfed,49.745200000000004,kgCO2eq/ha
8|INDIA_WEST,sugarcane,irrigated,242.27850000000004,kgCO2eq/ha
8|INDIA_WEST,vegetables,irrigated,159.74,kgCO2eq/ha
8|INDIA_WEST,vegetables,rainfed,55.655499999999996,kgCO2eq/ha
8|INDIA_WEST,wheat,irrigated,150.138776876898,kgCO2eq/ha
8|INDIA_WEST,wheat,rainfed,114.58257375959418,kgCO2eq/ha
9|INDIA_EAST,cotton,irrigated,122.80054056267574,kgCO2eq/ha
9|INDIA_EAST,cotton,rainfed,61.23300000000001,kgCO2eq/ha
9|INDIA_EAST,fodder,irrigated,75.29190326509136,kgCO2eq/ha
9|INDIA_EAST,fodder,rainfed,29.9155,kgCO2eq/ha
9|INDIA_EAST,fruit,irrigated,878.57,kgCO2eq/ha
9|INDIA_EAST,maize,irrigated,100.842,kgCO2eq/ha
9|INDIA_EAST,pulses,irrigated,62.543869737928,kgCO2eq/ha
9|INDIA_EAST,pulses,rainfed,15.2776,kgCO2eq/ha
9|INDIA_EAST,rice,irrigated,121.53984461669094,kgCO2eq/ha
9|INDIA_EAST,rice,rainfed,49.74520000000001,kgCO2eq/ha
9|INDIA_EAST,sugarcane,irrigated,242.2785,kgCO2eq/ha
9|INDIA_EAST,vegetables,irrigated,159.74000000000004,kgCO2eq/ha
