basin_id,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,10/31/2025,11/30/2025,12/31/2025,1/31/2030,2/28/2030,3/31/2030,4/30/2030,5/31/2030,6/30/2030,7/31/2030,8/31/2030,9/30/2030,10/31/2030,11/30/2030,12/31/2030,1/31/2035,2/28/2035,3/31/2035,4/30/2035,5/31/2035,6/30/2035,7/31/2035,8/31/2035,9/30/2035,10/31/2035,11/30/2035,12/31/2035,1/31/2040,2/29/2040,3/31/2040,4/30/2040,5/31/2040,6/30/2040,7/31/2040,8/31/2040,9/30/2040,10/31/2040,11/30/2040,12/31/2040,1/31/2045,2/28/2045,3/31/2045,4/30/2045,5/31/2045,6/30/2045,7/31/2045,8/31/2045,9/30/2045,10/31/2045,11/30/2045,12/31/2045,1/31/2050,2/28/2050,3/31/2050,4/30/2050,5/31/2050,6/30/2050,7/31/2050,8/31/2050,9/30/2050,10/31/2050,11/30/2050,12/31/2050,1/31/2055,2/28/2055,3/31/2055,4/30/2055,5/31/2055,6/30/2055,7/31/2055,8/31/2055,9/30/2055,10/31/2055,11/30/2055,12/31/2055,1/31/2060,2/29/2060,3/31/2060,4/30/2060,5/31/2060,6/30/2060,7/31/2060,8/31/2060,9/30/2060,10/31/2060,11/30/2060,12/31/2060,1/31/2065,2/28/2065,3/31/2065,4/30/2065,5/31/2065,6/30/2065,7/31/2065,8/31/2065,9/30/2065,10/31/2065,11/30/2065,12/31/2065,1/31/2070,2/28/2070,3/31/2070,4/30/2070,5/31/2070,6/30/2070,7/31/2070,8/31/2070,9/30/2070,10/31/2070,11/30/2070,12/31/2070,1/31/2075,2/28/2075,3/31/2075,4/30/2075,5/31/2075,6/30/2075,7/31/2075,8/31/2075,9/30/2075,10/31/2075,11/30/2075,12/31/2075,1/31/2080,2/29/2080,3/31/2080,4/30/2080,5/31/2080,6/30/2080,7/31/2080,8/31/2080,9/30/2080,10/31/2080,11/30/2080,12/31/2080,1/31/2085,2/28/2085,3/31/2085,4/30/2085,5/31/2085,6/30/2085,7/31/2085,8/31/2085,9/30/2085,10/31/2085,11/30/2085,12/31/2085,1/31/2090,2/28/2090,3/31/2090,4/30/2090,5/31/2090,6/30/2090,7/31/2090,8/31/2090,9/30/2090,10/31/2090,11/30/2090,12/31/2090,1/31/2095,2/28/2095,3/31/2095,4/30/2095,5/31/2095,6/30/2095,7/31/2095,8/31/2095,9/30/2095,10/31/2095,11/30/2095,12/31/2095,1/31/2100,2/28/2100,3/31/2100,4/30/2100,5/31/2100,6/30/2100,7/31/2100,8/31/2100,9/30/2100,10/31/2100,11/30/2100,12/31/2100
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05
14,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299
15,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042
16,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158
17,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299
18,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299
19,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751
20,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707
