BCU_name,hist_cap_gw_km3_year,hist_cap_sw_km3_year
1|AFG,12.574461632639398,81.1948272013606
2|AFG,31.764299656031998,205.105943863968
3|INDUS,0.0,0.0
4|CHN,0.304447640532,0.267822360468
5|CHN,0.253254653102,0.247248613898
6|CHN,0.131225076626,0.21229606637399998
7|IND,238.85922963129997,584.7932863387
8|IND,57.349207607480004,786.02149250252
9|IND,114.07389400215,631.5071125478499
10|IND,355.25263171640006,995.5178310836001
11|CHN,0.0,0.0
12|CHN,0.0,0.0
13|IND,122.17068132278101,510.838030194219
14|IND,0.0,0.0
15|PAK,0.0,0.0
16|PAK,513.2950609047429,779.6396013238285
17|PAK,93.47107563071744,603.554096857854
18|IND,0.0,0.0
19|IND,0.0,0.0
20|PAK,99.90295089404142,645.0854972345301
21|PAK,311.7354111817714,444.90393634680004
22|PAK,271.7508151403572,716.4339671882143
23|PAK,84.71995294649427,451.4822808920771
24|PAK,83.53093163056286,521.7656743880085
25|PAK,53.62412415830229,608.4021000182692
26|PAK,3.879053377314286,965.8842909512571
27|PAK,107.12023597265143,691.68838425592
28|PAK,88.25117732366142,569.84857900491
29|PAK,60.12473129240593,388.2326981811655
30|PAK,59.90798888651533,386.8331661210561
