basin_id,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,10/31/2025,11/30/2025,12/31/2025,1/31/2030,2/28/2030,3/31/2030,4/30/2030,5/31/2030,6/30/2030,7/31/2030,8/31/2030,9/30/2030,10/31/2030,11/30/2030,12/31/2030,1/31/2035,2/28/2035,3/31/2035,4/30/2035,5/31/2035,6/30/2035,7/31/2035,8/31/2035,9/30/2035,10/31/2035,11/30/2035,12/31/2035,1/31/2040,2/29/2040,3/31/2040,4/30/2040,5/31/2040,6/30/2040,7/31/2040,8/31/2040,9/30/2040,10/31/2040,11/30/2040,12/31/2040,1/31/2045,2/28/2045,3/31/2045,4/30/2045,5/31/2045,6/30/2045,7/31/2045,8/31/2045,9/30/2045,10/31/2045,11/30/2045,12/31/2045,1/31/2050,2/28/2050,3/31/2050,4/30/2050,5/31/2050,6/30/2050,7/31/2050,8/31/2050,9/30/2050,10/31/2050,11/30/2050,12/31/2050,1/31/2055,2/28/2055,3/31/2055,4/30/2055,5/31/2055,6/30/2055,7/31/2055,8/31/2055,9/30/2055,10/31/2055,11/30/2055,12/31/2055,1/31/2060,2/29/2060,3/31/2060,4/30/2060,5/31/2060,6/30/2060,7/31/2060,8/31/2060,9/30/2060,10/31/2060,11/30/2060,12/31/2060,1/31/2065,2/28/2065,3/31/2065,4/30/2065,5/31/2065,6/30/2065,7/31/2065,8/31/2065,9/30/2065,10/31/2065,11/30/2065,12/31/2065,1/31/2070,2/28/2070,3/31/2070,4/30/2070,5/31/2070,6/30/2070,7/31/2070,8/31/2070,9/30/2070,10/31/2070,11/30/2070,12/31/2070,1/31/2075,2/28/2075,3/31/2075,4/30/2075,5/31/2075,6/30/2075,7/31/2075,8/31/2075,9/30/2075,10/31/2075,11/30/2075,12/31/2075,1/31/2080,2/29/2080,3/31/2080,4/30/2080,5/31/2080,6/30/2080,7/31/2080,8/31/2080,9/30/2080,10/31/2080,11/30/2080,12/31/2080,1/31/2085,2/28/2085,3/31/2085,4/30/2085,5/31/2085,6/30/2085,7/31/2085,8/31/2085,9/30/2085,10/31/2085,11/30/2085,12/31/2085,1/31/2090,2/28/2090,3/31/2090,4/30/2090,5/31/2090,6/30/2090,7/31/2090,8/31/2090,9/30/2090,10/31/2090,11/30/2090,12/31/2090,1/31/2095,2/28/2095,3/31/2095,4/30/2095,5/31/2095,6/30/2095,7/31/2095,8/31/2095,9/30/2095,10/31/2095,11/30/2095,12/31/2095,1/31/2100,2/28/2100,3/31/2100,4/30/2100,5/31/2100,6/30/2100,7/31/2100,8/31/2100,9/30/2100,10/31/2100,11/30/2100,12/31/2100
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.76E-05,1.47E-05,1.26E-05,0.00013837,0.000123109,0.000105407,3.90E-05,2.90E-05,4.18E-05,2.36E-05,1.81E-05,1.45E-05,1.94E-05,1.64E-05,6.96E-05,0.000364778,0.000539783,0.000402667,0.00014103,6.79E-05,4.80E-05,5.07E-05,4.00E-05,2.74E-05,1.64E-05,1.43E-05,6.72E-05,0.000373165,0.000610949,0.000433303,0.00015699,6.88E-05,4.82E-05,4.74E-05,2.37E-05,2.09E-05,1.98E-05,1.68E-05,6.70E-05,0.000424011,0.000501696,0.000414751,0.000119519,6.90E-05,4.73E-05,4.76E-05,3.60E-05,2.59E-05,2.51E-05,2.02E-05,4.49E-05,0.000313228,0.000531876,0.000370911,0.000106272,5.90E-05,7.84E-05,6.60E-05,4.85E-05,3.74E-05,1.69E-05,1.43E-05,4.58E-05,0.000472936,0.000489053,0.000388744,0.00019501,6.46E-05,6.12E-05,4.69E-05,3.10E-05,2.35E-05,2.33E-05,2.12E-05,4.80E-05,0.000385405,0.000602331,0.000353898,0.000161568,7.11E-05,5.40E-05,8.08E-05,3.50E-05,2.62E-05,2.58E-05,2.20E-05,0.000106938,0.000227861,0.000482623,0.00033294,0.000106442,5.43E-05,5.66E-05,4.10E-05,4.44E-05,4.63E-05,1.67E-05,1.52E-05,6.09E-05,0.000296495,0.000413935,0.000330018,0.00015255,6.57E-05,4.66E-05,4.73E-05,2.94E-05,2.13E-05,2.38E-05,3.51E-05,7.82E-05,0.000428091,0.000535829,0.000426122,0.000168965,6.61E-05,6.40E-05,4.22E-05,5.96E-05,3.52E-05,2.00E-05,1.65E-05,2.97E-05,0.000223591,0.000359015,0.000221293,8.43E-05,5.74E-05,4.38E-05,2.90E-05,3.57E-05,3.55E-05,2.61E-05,2.30E-05,0.000103872,0.000350943,0.000459961,0.00036207,0.000108033,6.73E-05,5.49E-05,4.24E-05,2.73E-05,3.18E-05,2.84E-05,2.77E-05,0.00014674,0.000553923,0.000457717,0.00031507,0.000103182,5.68E-05,4.06E-05,7.58E-05,5.23E-05,7.10E-05,1.81E-05,1.71E-05,0.00015829,0.00031955,0.000414177,0.000233262,8.28E-05,4.96E-05,4.73E-05,3.13E-05,3.71E-05,2.69E-05,2.17E-05,2.22E-05,0.000124804,0.000417455,0.000432541,0.000276599,8.77E-05,5.62E-05,5.80E-05,4.98E-05,5.48E-05,3.83E-05,2.52E-05,1.98E-05,4.13E-05,0.000296983,0.000397093,0.000200508,7.31E-05,5.13E-05,5.96E-05,4.56E-05,3.11E-05,2.58E-05,2.44E-05,2.07E-05,0.000137984,0.000328165,0.000557025,0.000306116,9.66E-05,5.83E-05,4.72E-05,3.79E-05,4.67E-05,4.17E-05,1.96E-05,1.62E-05,0.00010558,0.000400121,0.000390733,0.000212275,7.88E-05,5.18E-05,4.64E-05,3.97E-05,2.75E-05,3.60E-05
14,0.009072011,0.007653719,0.006612695,0.081469387,0.071860388,0.05200886,0.019052651,0.011691745,0.011868387,0.008240652,0.00740652,0.006530886,0.010134464,0.008612892,0.0403569,0.21379495,0.308200207,0.203792804,0.059811826,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.00836385,0.00740449,0.038897854,0.217185716,0.347072962,0.214099297,0.061888621,0.025604652,0.019653475,0.022598311,0.011186435,0.010567701,0.010322369,0.008843902,0.038823324,0.249174595,0.286323027,0.214853876,0.050196929,0.023088723,0.017278908,0.021642594,0.018092587,0.013333562,0.013383574,0.010802706,0.025652898,0.184048244,0.300732023,0.18773907,0.044202187,0.020355035,0.035497833,0.031915738,0.025268984,0.02005561,0.00857528,0.007328703,0.026203278,0.277332234,0.272667756,0.194059241,0.088278166,0.027305271,0.026519751,0.021712248,0.015312569,0.011945927,0.012352984,0.011381614,0.027524099,0.226150258,0.33763865,0.175566745,0.071799021,0.026222476,0.022162332,0.041715171,0.017407765,0.013444889,0.013808677,0.011866905,0.062194305,0.130834835,0.269844104,0.156662968,0.04152302,0.021209403,0.022818101,0.017605506,0.022931911,0.025359261,0.008260417,0.007736285,0.034970291,0.171802539,0.230851424,0.161027918,0.068702071,0.021531177,0.014086868,0.021052473,0.013516467,0.010294626,0.012627926,0.01968997,0.044998343,0.247981481,0.297147238,0.209856475,0.071485791,0.023754127,0.027605569,0.018868814,0.031782699,0.018709524,0.0104937,0.008716472,0.016732496,0.127259626,0.196906544,0.102886065,0.031092279,0.01879915,0.018505371,0.01286794,0.017958833,0.019044991,0.01391757,0.012408577,0.059738706,0.201951636,0.250626621,0.17653601,0.043617836,0.020331177,0.021845221,0.018084539,0.012816044,0.016739724,0.015345119,0.015285452,0.085826479,0.320616344,0.256383668,0.162044059,0.041490056,0.021265093,0.017048369,0.040000444,0.027823164,0.040070715,0.009314734,0.009048117,0.092143284,0.182956965,0.228258508,0.110072964,0.03372515,0.017485322,0.01959742,0.013570557,0.018867788,0.013925579,0.011306052,0.011972119,0.072111366,0.241227493,0.241867567,0.136301993,0.036964882,0.019345612,0.019899348,0.021833755,0.028633544,0.020369558,0.013486887,0.01065018,0.023610612,0.17029627,0.219024794,0.094955181,0.029080152,0.018106942,0.021656877,0.022172378,0.01536333,0.013275345,0.012705799,0.010837662,0.079520246,0.185833165,0.303806156,0.150789401,0.038882312,0.020563207,0.014733661,0.015474191,0.022984931,0.02204742,0.010045853,0.008380106,0.061567581,0.232452807,0.214556074,0.097799747,0.03216108,0.016341507,0.014422226,0.016796357,0.012904619,0.019150955
15,0.051764704,0.060604829,0.107793555,0.084432669,0.059819564,0.216772705,0.298551261,0.811363399,1.26358676,0.064480245,0.002412734,0.009056882,0.067900846,0.11940197,0.120384861,0.12151225,0.072734471,0.188043215,0.681637542,1.285444479,0.412559,0.099541149,0.027781718,0.040275042,0.081294669,0.159453393,0.0995585,0.124106013,0.067497119,0.172360126,0.711367292,2.203939627,0.60278346,0.078993201,0.010788487,0.049003413,0.056750858,0.118171849,0.105702166,0.091593331,0.069159857,0.204147429,1.037565396,1.232325402,0.270548829,0.058444734,0.020445426,0.031457612,0.064858938,0.120190091,0.124733332,0.109578852,0.064474771,0.235738133,1.026376121,1.005370808,0.398522134,0.071702073,0.037687332,0.039350013,0.081205294,0.165922366,0.09844374,0.09924369,0.091519693,0.234530472,0.979304098,0.745404379,0.281188152,0.087981826,0.031932164,0.039714149,0.098840596,0.149474968,0.149895193,0.099587456,0.088237238,0.173193224,0.510781127,1.20429491,0.144016468,0.147781964,0.043342469,0.06005139,0.083969329,0.078729948,0.103218184,0.145952783,0.05741084,0.215679359,0.889226335,1.198215699,0.309991314,0.092647112,0.042082267,0.033213332,0.116446381,0.120944595,0.225031385,0.103004551,0.059504271,0.343568623,1.412356162,2.063232577,0.500214398,0.120715437,0.018973357,0.035546617,0.078866839,0.464907013,0.508214559,0.073430959,0.043945951,0.206883961,0.968624192,1.242229867,0.379775569,0.107727037,0.027259819,0.03167912,0.058784644,0.091541089,0.090708257,0.090404695,0.070400409,0.263721585,0.798024598,1.209509397,0.196124841,0.049730203,0.019671239,0.026405277,0.055345411,0.190696862,0.130998506,0.087534482,0.062434235,0.137843463,0.559550801,1.528694308,0.497175166,0.210160086,0.033935095,0.033024848,0.05826119,0.098389287,0.128570563,0.159821995,0.109141165,0.166998537,1.243143368,0.816114438,0.358814082,0.047132776,0.030155819,0.036306463,0.065425877,0.084742933,0.099345037,0.100835563,0.068495782,0.167244998,0.883529222,1.299660248,0.231898995,0.026815862,0.014987723,0.033978449,0.057637619,0.092000379,0.127237064,0.124909039,0.051735244,0.153439675,0.373418301,1.251026753,0.562142837,0.126130479,0.025298614,0.027763811,0.044985336,0.106644601,0.111789386,0.107302314,0.054988398,0.170069127,0.668240359,0.94085049,0.359348302,0.083868376,0.034010922,0.028298348,0.055785324,0.131206261,0.108606665,0.118703634,0.082977932,0.227158035,0.893885005,1.402074784,0.297019869,0.036247859,0.019619355,0.028504555,0.044345347,0.082075755,0.092145236,0.097781163,0.083487806,0.300797966,0.672683719,0.563934052,0.382349263,0.117928506,0.0410669,0.042001621
16,-0.002402363,0.005607495,0.050836261,0.042195581,0.010197181,0.160226777,0.135603234,0.334375918,0.345053941,0.026127005,-0.018741963,-0.017191617,0.05242449,0.124188002,0.136994782,0.109413592,0.050907178,0.082620492,0.333162801,0.501878076,0.168751091,0.036934341,-0.000120156,0.016924158,0.063937013,0.180513626,0.141916674,0.135813979,0.049513939,0.059838664,0.339320314,0.751550194,0.261997325,0.039202196,-0.008605297,0.043903172,0.045171728,0.11435009,0.165888736,0.0710734,0.025087007,0.079092844,0.446635294,0.540027004,0.115530272,0.024166169,-0.007285723,0.012268257,0.025170453,0.157734605,0.112198119,0.060725242,0.014759076,0.094280308,0.437233617,0.484072634,0.230648699,0.032655789,0.002104128,-0.005129395,0.076477178,0.150688263,0.041267133,0.149724444,0.071026781,0.152066219,0.422168491,0.413088065,0.15335205,0.014048136,-0.003863772,0.027943631,0.104145558,0.155960457,0.187497486,0.107544094,0.050870965,0.12668733,0.321985366,0.53825756,0.057806425,0.055554952,0.0005557,0.054357843,0.074093986,0.084646386,0.077228117,0.070652225,0.045203293,0.060952486,0.317368758,0.538324165,0.159190923,0.028123488,0.005092982,0.033635868,0.149746927,0.145497027,0.286042064,0.074559395,0.018638659,0.152787872,0.610121152,0.787383774,0.142628253,0.036819785,-0.008855918,0.024369291,0.046279566,0.378070133,0.418390492,0.081532641,0.010627491,0.078420831,0.384848714,0.503388214,0.280921404,0.027859803,0.021935792,-0.00406676,0.043206799,0.07496308,0.080660521,0.031983401,0.03560191,0.1195537,0.407892621,0.711988425,0.115743376,0.023446791,-0.008290002,0.014098976,0.06796448,0.191652416,0.121526391,0.027395229,0.020658084,0.081615517,0.376383844,0.521763152,0.295085892,0.083499344,-0.006868297,0.015156382,0.06344249,0.152407599,0.183382329,0.269201931,0.032538036,0.079393019,0.540476158,0.439487201,0.17844983,0.038013097,-0.004481432,0.035362134,0.079322111,0.061099183,0.116691216,0.076785334,0.041203559,0.093575231,0.460399342,0.507263601,0.098115371,0.001390488,-0.011574976,0.016493837,0.034663148,0.083206245,0.140645634,0.156284315,0.034966809,0.054916936,0.203158143,0.593909037,0.231486924,0.032419475,0.005188428,0.005346874,0.01538916,0.141854761,0.077228152,0.073672036,0.028034668,0.072409566,0.308002669,0.400753406,0.170610681,0.034717201,-0.007547757,-0.001170033,0.061471604,0.199672416,0.143028365,0.095442029,0.091002465,0.099639952,0.417773062,0.551496798,0.195197527,0.024592339,-0.006119979,-0.001206198,0.028524454,0.126343949,0.095536068,0.054170556,0.017963578,0.091674665,0.439101923,0.210517876,0.155122904,0.019321123,-0.00428315,0.009923618
17,0.00907201,0.007653719,0.006612695,0.081469387,0.071860388,0.052008864,0.019052651,0.011691744,0.011868387,0.008240652,0.00740652,0.006530885,0.010134464,0.008612892,0.040356899,0.213794952,0.308200211,0.203792806,0.059811825,0.025905009,0.018607833,0.023492018,0.020686615,0.014333299,0.00836385,0.00740449,0.038897855,0.217185723,0.347072974,0.214099303,0.061888622,0.025604653,0.019653475,0.022598311,0.011186436,0.010567701,0.010322369,0.008843903,0.038823322,0.249174586,0.286323037,0.214853877,0.050196927,0.023088723,0.017278909,0.021642594,0.018092588,0.013333562,0.013383574,0.010802706,0.025652898,0.184048244,0.300732026,0.187739069,0.044202188,0.020355035,0.035497833,0.031915737,0.025268985,0.020055611,0.00857528,0.007328703,0.026203278,0.277332235,0.272667753,0.194059241,0.088278166,0.02730527,0.026519751,0.021712248,0.015312569,0.011945927,0.012352984,0.011381614,0.027524098,0.226150271,0.337638648,0.175566744,0.071799021,0.026222475,0.022162331,0.041715171,0.017407765,0.013444889,0.013808677,0.011866905,0.062194308,0.130834837,0.269844104,0.156662966,0.04152302,0.021209403,0.022818101,0.017605506,0.022931912,0.025359262,0.008260417,0.007736285,0.034970289,0.171802534,0.230851425,0.16102792,0.068702072,0.021531176,0.014086868,0.021052473,0.013516467,0.010294626,0.012627926,0.01968997,0.044998343,0.247981478,0.297147226,0.209856475,0.071485792,0.023754128,0.027605568,0.018868813,0.031782699,0.018709524,0.0104937,0.008716472,0.016732496,0.127259626,0.196906547,0.102886063,0.03109228,0.018799149,0.018505371,0.01286794,0.017958834,0.019044991,0.01391757,0.012408576,0.059738703,0.201951638,0.250626621,0.176536012,0.043617837,0.020331176,0.021845222,0.018084539,0.012816044,0.016739723,0.015345119,0.015285451,0.085826476,0.320616318,0.256383668,0.162044056,0.041490055,0.021265093,0.017048369,0.040000444,0.027823164,0.040070715,0.009314734,0.009048117,0.092143284,0.182956965,0.22825849,0.110072965,0.033725148,0.017485322,0.01959742,0.013570557,0.018867789,0.013925579,0.011306052,0.011972118,0.072111366,0.24122749,0.241867565,0.136301996,0.036964882,0.019345611,0.019899348,0.021833754,0.028633544,0.020369559,0.013486887,0.01065018,0.023610613,0.170296276,0.219024806,0.094955184,0.029080153,0.018106942,0.021656876,0.022172378,0.015363329,0.013275345,0.012705799,0.010837662,0.07952025,0.185833156,0.303806162,0.150789403,0.038882311,0.020563207,0.014733661,0.015474192,0.022984931,0.02204742,0.010045854,0.008380106,0.061567583,0.23245281,0.214556079,0.097799752,0.03216108,0.016341507,0.014422226,0.016796357,0.012904618,0.019150955
18,0.00907201,0.007653719,0.006612695,0.081469379,0.071860388,0.05200886,0.019052651,0.011691744,0.011868386,0.008240652,0.00740652,0.006530886,0.010134464,0.008612892,0.0403569,0.213794954,0.308200206,0.203792804,0.059811825,0.025905008,0.018607833,0.023492018,0.020686615,0.014333299,0.00836385,0.00740449,0.038897854,0.217185727,0.347072971,0.214099302,0.061888623,0.025604652,0.019653475,0.022598311,0.011186436,0.010567701,0.010322369,0.008843903,0.038823325,0.249174589,0.286323036,0.214853879,0.050196927,0.023088723,0.017278909,0.021642594,0.018092588,0.013333562,0.013383574,0.010802706,0.025652899,0.184048253,0.300732016,0.18773907,0.044202187,0.020355034,0.035497834,0.031915738,0.025268985,0.020055611,0.00857528,0.007328703,0.026203279,0.277332229,0.272667754,0.194059241,0.08827817,0.027305271,0.026519751,0.021712248,0.015312569,0.011945927,0.012352984,0.011381614,0.027524098,0.226150264,0.33763866,0.175566744,0.07179902,0.026222476,0.022162331,0.041715171,0.017407765,0.013444889,0.013808677,0.011866905,0.062194305,0.130834835,0.269844098,0.156662968,0.041523019,0.021209403,0.022818101,0.017605506,0.022931911,0.025359261,0.008260417,0.007736285,0.034970289,0.171802534,0.230851413,0.161027918,0.068702072,0.021531177,0.014086868,0.021052473,0.013516467,0.010294626,0.012627926,0.01968997,0.044998343,0.247981484,0.297147241,0.209856474,0.071485792,0.023754128,0.027605568,0.018868813,0.031782699,0.018709524,0.0104937,0.008716471,0.016732496,0.127259626,0.196906538,0.102886062,0.03109228,0.018799149,0.01850537,0.01286794,0.017958834,0.019044991,0.01391757,0.012408576,0.059738705,0.201951635,0.250626621,0.176536013,0.043617838,0.020331177,0.021845221,0.018084539,0.012816044,0.016739725,0.015345119,0.015285452,0.085826479,0.320616324,0.256383677,0.162044056,0.041490054,0.021265093,0.01704837,0.040000444,0.027823164,0.040070714,0.009314734,0.009048117,0.092143286,0.182956962,0.228258502,0.110072963,0.03372515,0.017485322,0.01959742,0.013570557,0.018867788,0.013925579,0.011306052,0.011972118,0.072111366,0.24122749,0.241867562,0.136301996,0.036964883,0.019345611,0.019899348,0.021833754,0.028633544,0.020369558,0.013486887,0.01065018,0.023610612,0.170296273,0.219024801,0.094955184,0.029080153,0.018106942,0.021656877,0.022172377,0.01536333,0.013275344,0.012705799,0.010837662,0.07952025,0.185833159,0.303806156,0.150789402,0.038882313,0.020563207,0.014733662,0.015474191,0.022984931,0.022047421,0.010045853,0.008380106,0.061567583,0.232452807,0.21455608,0.09779975,0.032161081,0.016341507,0.014422226,0.016796356,0.012904618,0.019150955
19,0.031486221,0.032356303,0.078000329,0.047882143,0.045032158,0.236436978,0.346974134,1.06420207,1.227249622,0.069862962,-0.066473611,-0.043054473,0.045056206,0.128467835,0.114474292,0.106534463,0.050412264,0.15835242,0.775203288,1.4641967,0.408642838,0.086548902,-0.011110916,0.012884751,0.045097859,0.201682504,0.110063398,0.124111152,0.042068107,0.124641211,0.734109461,2.392757012,0.602088949,0.066969128,-0.016491964,0.029919959,0.044577316,0.131711448,0.113173953,0.0629858,0.037746848,0.187908056,1.288215904,1.491122891,0.264715336,0.046913738,-0.023184031,0.000521835,0.042087721,0.155197658,0.126057736,0.086900083,0.036690582,0.186552826,1.136474613,1.215243221,0.477320156,0.054069847,-0.00711821,-0.006118753,0.062362223,0.176218111,0.067357047,0.096983811,0.049259916,0.200692981,1.030876701,1.033562101,0.311421882,0.037173617,-0.018503838,0.014251838,0.110930087,0.1876667,0.180055081,0.080726497,0.046974189,0.164805336,0.656584201,1.560823644,0.150371049,0.113547309,0.003553256,0.044649193,0.084436834,0.084491693,0.07964404,0.116175148,0.024649423,0.142761421,0.944452453,1.408079219,0.296294728,0.029196588,-0.019285318,0.009674052,0.129619792,0.13884129,0.283893655,0.064782057,0.016683787,0.346956217,1.625632194,2.2585096,0.369517052,0.060039334,-0.026433191,-0.014307723,0.05972161,0.588584191,0.55479555,0.06190513,0.013118245,0.189294459,1.075514495,1.406300151,0.47224443,0.078974734,-0.007766175,-0.005956553,0.054370417,0.084425021,0.069605251,0.066794459,0.039303936,0.278013386,0.924321115,1.547426081,0.209853466,0.017672644,-0.027616769,0.013379607,0.050419062,0.263082557,0.135601468,0.049583399,0.03416527,0.120046398,0.689449269,1.584137166,0.540505406,0.222804514,-0.008123228,-0.008303522,0.05241091,0.17462291,0.136581011,0.209865842,0.066948649,0.150578021,1.4039271,0.960747939,0.345889828,0.038508593,-0.020551467,0.00849482,0.068481751,0.073726723,0.096028342,0.088981419,0.048266198,0.149554999,1.097464585,1.242392546,0.223759462,-0.002530214,-0.028507723,0.025168372,0.026892762,0.070913617,0.137389448,0.146926016,0.026561284,0.117844601,0.392036977,1.385108134,0.48608008,0.085103201,-0.002776165,-0.000964984,0.028550234,0.146590723,0.11304944,0.09140428,0.020066819,0.154421905,0.782410288,1.102271879,0.426625481,0.084005566,-0.009887151,-0.003430719,0.040970665,0.194545611,0.11901953,0.108066599,0.057402831,0.16047942,1.006459463,1.541644704,0.341322732,0.015068943,-0.029294321,-0.005120792,0.030766763,0.101923407,0.079233982,0.065894062,0.032015259,0.202084213,0.911795297,0.647620261,0.331321061,0.063375866,-0.003007113,0.01373333
20,-0.016570292,0.00093434,0.046968114,0.027049249,0.013595016,0.10947939,0.203225061,0.228135481,0.34294948,0.158631906,-0.00870103,-0.023962818,-0.002333602,0.012005187,0.031524846,0.041986432,0.021548737,0.142115401,0.221911433,0.29656664,0.245028964,0.132528574,-0.005162308,-0.010759707,0.00606925,0.011647796,0.022480101,0.051399295,0.019394684,0.13746533,0.217739835,0.33606793,0.272433968,0.121511114,-0.00381057,-0.003621346,-0.010559175,0.005155029,0.038739232,0.016124884,0.007949362,0.153198528,0.26618652,0.356830243,0.245212545,0.115338751,-0.019399839,-0.021699636,-0.001415822,0.045488668,0.065803897,0.042395195,0.012519467,0.152567003,0.26625945,0.224689411,0.229548946,0.121235578,0.003690324,-0.004792431,0.001446251,0.024748975,0.027187642,0.038649117,0.028527214,0.167083526,0.271195954,0.239948217,0.251384605,0.110164261,-0.002778376,-0.010127596,0.043961787,0.049067342,0.08800351,0.034335789,0.005540119,0.166887781,0.208380666,0.218843998,0.187951948,0.097759325,-0.000712599,0.009303227,-0.004552378,0.012557247,0.032702278,0.078460158,0.005208746,0.117912339,0.262332585,0.26496796,0.236259001,0.114284499,-0.004887827,-0.013323849,-0.013447784,-0.005975968,0.062155693,0.017271907,0.005751529,0.136739762,0.332914162,0.519459191,0.2727624,0.094564918,-0.027031363,-0.028428246,-0.009729345,0.103011742,0.300090426,0.03466181,-0.02820499,0.091454515,0.206828722,0.263379866,0.211218928,0.088180279,-0.023415062,-0.021260505,0.001155116,0.011970023,0.03116041,0.038420334,0.015714833,0.132021014,0.218735805,0.342758673,0.189511046,0.091071381,-0.01092817,-0.017014273,-0.017872405,0.074658119,0.043287421,0.023955227,0.001084502,0.119203617,0.270916155,0.34222028,0.318221566,0.161118449,-0.014606142,-0.032000788,-0.023433104,-0.00880292,0.018773806,0.146577987,0.072971468,0.091213104,0.501168242,0.319463697,0.299005499,0.090133264,-0.036230022,-0.032796648,0.003734048,0.016257436,0.035156385,0.042876487,0.020669204,0.133550578,0.264707536,0.250524658,0.223306888,0.119213971,0.004388497,0.00087287,-0.019720323,-0.002879966,0.006851768,0.045213056,0.002586596,0.113509314,0.232238978,0.45699181,0.27319299,0.195439277,0.010879822,-0.020204666,-0.002631286,0.018283575,0.03003938,0.047291049,0.009309055,0.138233687,0.223481682,0.26987018,0.252913478,0.117442542,-0.002999562,-0.007126222,-0.002519639,0.051208819,0.038717548,0.044701649,0.031585485,0.131720477,0.260967243,0.26675517,0.293502852,0.126183419,-0.014673635,-0.015408879,-0.00240436,0.017921931,0.032884645,0.047724757,0.015789354,0.146972433,0.251570299,0.251248208,0.210941291,0.110009228,0.005767345,-0.009771268
