,2015-12-31,2020-12-31,2025-12-31,2030-12-31,2035-12-31,2040-12-31,2045-12-31,2050-12-31,2055-12-31,2060-12-31,2065-12-31,2070-12-31,2075-12-31,2080-12-31,2085-12-31,2090-12-31,2095-12-31,2100-12-31
0,0.003244970460764237,0.5772815304140266,0.0004604131249167047,0.0006627528724492896,0.0009531382987430626,0.0012508753163274094,0.0014961276608906882,0.0013325898822707171,0.00130127540537308,0.0017442783261260898,0.0018157362206450561,0.0017979131413933711,0.0014938511356012599,0.0010009589148102715,0.0007885469921165499,0.0010398920058893163,0.00156713623475899,0.001664341053498539
1,0.40836908283332973,2.9664054085345324,0.14290390851597007,0.11940241844703779,0.12329562534888586,0.13289930336177333,0.14112763557753835,0.22383279076261295,0.17751717196036304,0.16033492253352127,0.15865451849422715,0.14600657356282093,0.1700836346248785,0.17896213358640659,0.19381016944845503,0.2301056636373201,0.2356439348285396,0.17586237190167114
2,0.5020178265869618,5.148920457499721,0.6585719567537308,0.72272833019495,0.7920248123009996,0.8775243096550305,0.9935812853040797,1.0006613586017243,1.0325479516877476,1.0641908687980228,1.0350112106402705,1.03515668610732,1.0183851424853003,0.9428377564946813,0.8796547239621483,0.878036386827628,0.9223304665883382,0.999742054502168
3,0.04669512892141938,0.10430183772162611,0.017666723342573572,0.01642518925556215,0.015870431698819906,0.015320467489946152,0.016166296360762007,0.015141129881764458,0.014756368439023695,0.015131891135436807,0.015766544053331045,0.017533323656146738,0.01951070975977928,0.019552933980400374,0.021182680966332544,0.023923212155389277,0.024741445556593435,0.02963854965629675
4,0.086170694604516,0.653790442806591,0.06918961415688198,0.07190770978728932,0.07422307275235655,0.07584768061836562,0.07794940711309513,0.07798491058250269,0.07930026965805638,0.08387060381122863,0.08963473286479709,0.10206169838209968,0.10638094885398969,0.10904573594778785,0.1070818225046,0.10840026054531308,0.11164442519346866,0.1197174430166681
5,0.8415900441507499,6.848323146036516,0.9704759348432234,1.1604136395454394,1.2527317702770222,1.4169338448842346,1.6038397283628574,1.532090988953908,1.5612418919801716,1.7744170308113099,1.6102096750338875,1.7170833734671291,1.6425891876220717,1.4505302103360493,1.401659188946088,1.3947457790374749,1.4106024338801695,1.5530544445912051
6,0.12152942381799207,2.41364224338516,0.16700996262331766,0.16392275008062498,0.2169354631255071,0.28048602158824587,0.31131609837214147,0.36298626214638335,0.33540245359142623,0.4051434720555939,0.3792082498967647,0.31185359651843697,0.3012342301259437,0.23201633719106504,0.2049843906611204,0.2151686741411683,0.2286838629096742,0.26050389365106796
7,0.860638648768267,8.468401551557086,1.1199621444940584,1.2253303098678605,1.373667884285249,1.4243955433244502,1.5535711318254461,1.6386808892140776,1.7311849827263512,2.0379265371958426,1.9077168779168305,1.8963769590854647,1.7821083821853,1.5034488976796474,1.3208323172728211,1.270532152255376,1.253745181957882,1.2791824183861429
8,2.1279617110888185,12.383627935002247,2.633782796859743,2.9988579587141686,3.5842705500125898,4.058906289930145,4.56703126999239,4.548483501926063,4.798190679391226,4.996552837689717,4.792291796922682,4.724171175241468,4.603887341896693,4.289299509127935,3.8980394844214135,3.8180110812187213,4.0087145636479065,4.248852603236833
9,0.28360923379659664,1.4746030768340763,0.22300731343527624,0.2141137919755031,0.2169600857564559,0.2200912370731433,0.22899002403020857,0.2341720278989524,0.2590283674926808,0.2720490880180151,0.2422998227129379,0.24271508560081326,0.245285782481233,0.2415388448288041,0.25886789599061005,0.27284655158221727,0.2667411573926606,0.27945629705985375
10,0.505830229818821,4.014131423473979,0.6112883407870927,0.6270008333524068,0.6394279703261951,0.6704543306591609,0.7081275682104751,0.7405014456463979,0.7955788689057032,0.8483490294218065,0.8426458050807318,0.9044074293971059,0.925156110326449,0.914124218523502,0.9064239218831065,0.8611668841838838,0.8672165968418123,0.9224645682374639
11,0.06270258404935404,4.186903310391547,0.06769381490225591,0.08471730992197989,0.10428438484047846,0.14578903421759606,0.1788327167183162,0.1678572954237459,0.19143752197424585,0.2391360903531317,0.19659013035396739,0.2022405385474365,0.18740999471644582,0.16140716932341467,0.14463839769363418,0.12235388086487853,0.11766383029520526,0.1393772170568508
12,0.8954196403423919,7.62403054938962,1.7959887846310911,1.8857178620497381,2.0562787155310347,2.150912007490797,2.67458363144348,2.7667534183586637,2.908190251191459,3.3444892032941214,3.0214374427000714,3.0007034085591635,2.963046573321023,2.581538447936373,2.5143998416264832,2.39643683830897,2.360775060653689,2.2805201578338954
13,0.48887626727422023,14.033810194135489,1.0608081177870434,1.3222299293677022,1.509037149747211,1.6372386016448324,2.1318373707930243,2.2699830538034473,2.445811041990915,3.1857808740933753,2.8218524285157525,2.832166237036384,2.8318016942342084,2.3394024594624834,1.904299635748069,1.497516778111457,1.5441894495487196,1.600774869322776
14,1.1508347749710066,14.300850837181011,2.2167773962020862,2.365646521250407,2.4780839029947903,2.6961912707487747,3.2673096799850447,3.3591553517182646,3.7539665047327677,4.304251831372581,3.828040509223938,3.659370269775391,3.3897619330883013,2.7494838599364013,2.6671441976229366,2.64039571841558,2.897670452992121,2.739355887174606
15,0.18813077295198996,12.470285095779522,0.07147307979563869,0.1160940050333737,0.1673162483423947,0.23480817134181667,0.41374926366501785,0.35386357585125355,0.38919783888912435,0.48179034749666855,0.4290173785885175,0.43696643347541514,0.33938546876112635,0.17703272252033178,0.1295576687529685,0.18766323555260914,0.277148796419303,0.3505016425251962
16,2.098088900708046,26.835502312217756,0.004259020513466835,0.01378606752337266,0.02423895253799855,0.03788903992312651,0.06191921129201853,0.0430314359006782,0.04045261420930425,0.0648545650454859,0.04651770683005451,0.05035878491898378,0.042929176005224376,0.03704451342734201,0.044662551740184436,0.05714392665152747,0.05278360339502492,0.04881001275032757
17,1.1972742535173895,24.723666442495716,0.3320077032347519,0.3787270796795685,0.5447550132870677,0.9493559006849918,1.5283050709962847,1.1585533106327064,1.3518392304579432,2.0611705376704514,1.6102311108509715,1.2655978885293002,0.716729978720347,0.45508687193195035,0.48576343705256797,0.5698902765909831,0.6902790161967278,0.8783340342839557
