basin_id,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,10/31/2025,11/30/2025,12/31/2025,1/31/2030,2/28/2030,3/31/2030,4/30/2030,5/31/2030,6/30/2030,7/31/2030,8/31/2030,9/30/2030,10/31/2030,11/30/2030,12/31/2030,1/31/2035,2/28/2035,3/31/2035,4/30/2035,5/31/2035,6/30/2035,7/31/2035,8/31/2035,9/30/2035,10/31/2035,11/30/2035,12/31/2035,1/31/2040,2/29/2040,3/31/2040,4/30/2040,5/31/2040,6/30/2040,7/31/2040,8/31/2040,9/30/2040,10/31/2040,11/30/2040,12/31/2040,1/31/2045,2/28/2045,3/31/2045,4/30/2045,5/31/2045,6/30/2045,7/31/2045,8/31/2045,9/30/2045,10/31/2045,11/30/2045,12/31/2045,1/31/2050,2/28/2050,3/31/2050,4/30/2050,5/31/2050,6/30/2050,7/31/2050,8/31/2050,9/30/2050,10/31/2050,11/30/2050,12/31/2050,1/31/2055,2/28/2055,3/31/2055,4/30/2055,5/31/2055,6/30/2055,7/31/2055,8/31/2055,9/30/2055,10/31/2055,11/30/2055,12/31/2055,1/31/2060,2/29/2060,3/31/2060,4/30/2060,5/31/2060,6/30/2060,7/31/2060,8/31/2060,9/30/2060,10/31/2060,11/30/2060,12/31/2060,1/31/2065,2/28/2065,3/31/2065,4/30/2065,5/31/2065,6/30/2065,7/31/2065,8/31/2065,9/30/2065,10/31/2065,11/30/2065,12/31/2065,1/31/2070,2/28/2070,3/31/2070,4/30/2070,5/31/2070,6/30/2070,7/31/2070,8/31/2070,9/30/2070,10/31/2070,11/30/2070,12/31/2070,1/31/2075,2/28/2075,3/31/2075,4/30/2075,5/31/2075,6/30/2075,7/31/2075,8/31/2075,9/30/2075,10/31/2075,11/30/2075,12/31/2075,1/31/2080,2/29/2080,3/31/2080,4/30/2080,5/31/2080,6/30/2080,7/31/2080,8/31/2080,9/30/2080,10/31/2080,11/30/2080,12/31/2080,1/31/2085,2/28/2085,3/31/2085,4/30/2085,5/31/2085,6/30/2085,7/31/2085,8/31/2085,9/30/2085,10/31/2085,11/30/2085,12/31/2085,1/31/2090,2/28/2090,3/31/2090,4/30/2090,5/31/2090,6/30/2090,7/31/2090,8/31/2090,9/30/2090,10/31/2090,11/30/2090,12/31/2090,1/31/2095,2/28/2095,3/31/2095,4/30/2095,5/31/2095,6/30/2095,7/31/2095,8/31/2095,9/30/2095,10/31/2095,11/30/2095,12/31/2095,1/31/2100,2/28/2100,3/31/2100,4/30/2100,5/31/2100,6/30/2100,7/31/2100,8/31/2100,9/30/2100,10/31/2100,11/30/2100,12/31/2100
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05,1.17E-05,9.83E-06,3.13E-05,7.30E-05,0.000107957,8.05E-05,2.82E-05,3.06E-05,2.88E-05,3.04E-05,2.40E-05,1.65E-05
14,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998,0.006080678,0.005167735,0.018160605,0.04275899,0.061640041,0.040758561,0.026915322,0.015543005,0.0111647,0.014095211,0.012411969,0.00859998
15,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025,0.040740508,0.053730887,0.054173188,0.054680512,0.043640682,0.084619447,0.136327508,0.257088896,0.0825118,0.059724689,0.016669031,0.024165025
16,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495,0.031454694,0.0248376,0.027398956,0.021882718,0.030544307,0.037179221,0.06663256,0.100375615,0.033750218,0.022160604,7.21E-05,0.010154495
17,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.04275899,0.061640042,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979
18,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979,0.006080678,0.005167735,0.018160605,0.042758991,0.061640041,0.040758561,0.026915321,0.015543005,0.0111647,0.014095211,0.012411969,0.008599979
19,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851,0.027033724,0.057810526,0.051513432,0.063920678,0.030247359,0.071258589,0.155040658,0.29283934,0.081728568,0.051929341,0.00666655,0.007730851
20,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824,0.001400161,0.007203112,0.018914907,0.018893894,0.012929242,0.02842308,0.044382287,0.059313328,0.049005793,0.026505715,0.003097385,0.006455824
