,2015-12-31,2020-12-31,2025-12-31,2030-12-31,2035-12-31,2040-12-31,2045-12-31,2050-12-31,2055-12-31,2060-12-31,2065-12-31,2070-12-31,2075-12-31,2080-12-31,2085-12-31,2090-12-31,2095-12-31,2100-12-31
0,0.5397814535099319,0.5772815304140266,0.167795991329254,0.18865116774224366,0.2084652698905249,0.3045119846423935,0.2646303516245274,0.25351793130611056,0.21216800533795885,0.16772087729536,0.20142746562212974,0.20702974073821678,0.21088401944677254,0.23754712140915188,0.2040091949472359,0.1963746140012517,0.20130992117599808,0.18523536108104352
1,5.0379457287490395,2.9664054085345324,1.2833711665492353,1.332131854693096,1.3770286473678433,1.675045816384567,2.0742344812753917,1.8886826916163153,1.926664417606662,1.4856912472347414,1.4610560191919408,1.5811201607684289,1.5274117314070468,1.5784201682855685,1.5752252796789015,1.4696351998547714,1.4850125452876097,1.4039564361174888
2,3.345361061394216,5.148920457499721,3.183307298769552,3.2182044660362092,3.2130066175945085,3.2058284121875937,3.3786706013480825,3.3336738226811105,3.277684300535669,3.2654187105782326,3.234912984327724,3.090851155916849,3.2547669116655973,3.611119045813878,3.7444159197807303,3.7503878215948734,3.6578729955355334,3.2200365726153057
3,0.06465692042062676,0.10430183772162611,0.05625307433171353,0.057080862777365834,0.05802501310002602,0.05613767168251796,0.06817833218927262,0.06806075933505781,0.06555910704346996,0.06765224852909645,0.06239597005279696,0.06001785239204764,0.06162677660894892,0.05823492892396946,0.06874742485582827,0.07615810999025897,0.07519518048812941,0.07069134569106002
4,0.2532570293794078,0.653790442806591,0.335487137438807,0.36347924307454366,0.35941135868197294,0.34584451166408453,0.3520359852875117,0.33306315189149854,0.29872519373893736,0.30602393945058187,0.3149358605345091,0.3135388486087323,0.35737862547238664,0.40176684096455567,0.41961711371938354,0.4160900386671223,0.37872487386067716,0.3565931042780478
5,3.199577917655309,6.848323146036516,3.5716408095632985,3.7390618265792734,3.81265194416046,3.875840012989938,4.145651189709702,4.255363154411315,4.189425950050354,4.077008832447853,3.873850691150874,3.703467588822046,3.690998179117837,4.160244309902191,4.49037528514862,4.354449804623922,4.182875221172968,3.7398208624124525
6,2.296178600440422,2.41364224338516,1.6565171098041662,1.8230006518571946,1.8272590416064487,1.9302161234306785,2.085570485692782,2.0854662443348206,2.193256650462282,2.099332692615572,1.8904992140868364,1.7354796798030543,1.550001572072507,1.6158435384432486,1.5817888630181551,1.5274278124670182,1.6219333772361249,1.6329844614366662
7,7.000540480017659,8.468401551557086,5.995765709877012,6.4608627716700235,6.603783663511278,6.840926494734984,7.258481148593128,7.355266193548839,7.5697734997669865,7.530957475701967,7.170617107152938,7.057245969374973,6.908747880061466,7.153634128570556,7.1817618437608095,6.992216196457543,6.922126736243565,6.532922437787055
8,6.471362878878913,12.383627935002247,7.558353581217428,8.074167861541113,8.283294154703619,8.323576755821705,8.830044382562239,9.001419615745544,8.645561893160144,8.645782063057027,8.260042097965874,8.00430758357048,7.783522874514264,8.318574534257253,8.741265981992084,8.417163991928101,8.671546073754628,7.817845786412557
9,0.6765102458496887,1.4746030768340763,0.7723173278973747,0.7841340885645086,0.7874702944117596,0.8002349775408704,0.8961780616990289,0.9543696829428275,0.9891366049907334,0.9805280750376796,0.8269606554849694,0.7551833747327329,0.7076144105692704,0.71975912536184,0.8176045411576828,0.8374887056152023,0.9036138991018137,0.9155048431952795
10,2.27514380713304,4.014131423473979,2.8151809379458426,3.0881863279143973,3.197404673894247,3.0985690132901085,3.356179768405856,3.194233576220773,3.172299449642502,3.22894364098708,2.8688867344458897,2.8621639368931455,2.8658982809384677,2.9631573629379275,3.323785022894543,3.4156039476394655,3.3713081932067888,3.088578349947931
11,0.6208676633735497,4.186903310391547,0.9289367987017613,1.2097001333943151,1.2726997050452842,1.3321125752405123,1.4993070409675904,1.5734614094874502,1.4127380521890394,1.281545755284219,1.0986887425184262,1.081623716155689,1.2572639923915279,1.5559311538934713,1.7054542463024456,1.4073334129651394,1.332370727732777,1.0706238628178835
12,6.057624265551568,7.62403054938962,5.392486474849283,5.885848938428487,6.423190047070382,7.353216660947849,8.02313598225514,8.250825797046225,8.224000538811088,7.690071372926855,7.298113256295522,7.200418666998545,6.853618725538257,7.325886476039886,7.1353092565139145,6.6821008364359535,7.402553540865583,7.120146043697995
13,8.404361998041475,14.033810194135489,7.396447372537418,8.310259747180778,8.551998479136577,9.293514904674758,10.808121410641672,11.33008663037636,11.528325374609551,10.320226326018274,9.46719490845998,9.342483305136362,8.844215682347615,10.570726957718525,10.880496375362062,9.969832444190978,10.274886377652479,9.07171018898487
14,10.954096287488944,14.300850837181011,7.4575753035955135,8.658475827854124,9.093922237244744,10.56723354918262,12.374082081858068,12.820865592155604,12.166007885827366,11.272322370571386,10.796806541283912,10.834337632258727,10.946092732747385,11.984701920747758,12.121038730144504,11.390037940144534,11.958902432322505,11.128670098185536
15,2.593231573700906,12.470285095779522,3.3195577878564295,4.0857733543613,4.344999960008815,4.761455979238575,6.007785137688819,6.576261433730833,5.7507332200277625,5.074222654068533,4.331122058445279,4.4433232783526195,4.7176290747212875,5.716433450529972,6.407781534045934,5.650730799461404,5.88442378481229,5.1304954339005056
16,13.77971825997035,26.835502312217756,8.867619410842053,10.447823749717577,11.640267570778095,14.552264786789825,21.180475909728354,21.888576847024957,18.343447258257036,15.358853274922295,13.553349162270713,13.871869412436713,14.092337804231802,18.987072066164888,22.317740984346223,20.232379499884075,24.585306076705454,19.1262933622448
